Model,Class,Average Precision,ROC-AUC,MCC-F1 summary,Average Precision sem,ROC-AUC sem,MCC-F1 summary sem
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.961111111111111,0.9999390057944495,0.5333143753043214,0.08695819912499181,0.00013638718984446767,0.06243738571161697
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8558351483286228,0.9937694163706403,0.5841129195311987,0.06306151634484145,0.0017902511393137852,0.035626444051325507
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.896096081091034,0.9865500377406236,0.5899350117984613,0.07411189901886797,0.02915130493320421,0.028582184584993058
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8231503847257107,0.9868047322203146,0.5826530774224444,0.11292673305208936,0.026989188932174443,0.09432851764177502
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9567759462759462,0.9941635553956185,0.6945657065169044,0.07091090475703807,0.007356380136949968,0.042064500709896424
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9990536537195525,0.9999868091280835,0.6916494159766267,0.002116094613334955,2.9495686288064312e-05,0.06805288641536864
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.836111111111111,0.9874482401656315,0.5573046459580062,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8902777777777778,0.9994955394011997,0.5151603280188075,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7784226190476189,0.9793635172097654,0.5592628030050444,,,
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9253824200445429,0.9960599854080273,0.6574079111107469,0.048177609890550276,0.0029148978985632196,0.03713752985408032
PlmDomainsRandomForest__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7221862569997691,0.9934575080085221,0.5619918820609915,0.0818586695677515,0.0031279226300529746,0.03958128371872647
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9514285714285713,0.9998655299362351,0.5509727849771593,0.062323446776799796,0.00018965760287351416,0.08051742574555122
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.84611542978669,0.992536363839956,0.5727741480472399,0.06223494510288265,0.0033675760831434116,0.039405548697670184
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.830771822016775,0.9861468708914363,0.6026154516504294,0.1001849346344908,0.029430308230472144,0.043760934908114724
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8021263782904038,0.9891230313701309,0.6024154395811465,0.13834776614817415,0.021455755588544564,0.06583936250012416
PlmDomainsRandomForest__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9190552301728772,0.9882323482224521,0.6660614451278917,0.08907514432903907,0.010798869012688868,0.06514047449387306
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9937755194847743,0.9999464809819798,0.7104001510835067,0.00854175240850262,7.329772165285362e-05,0.08093735564506074
PlmDomainsRandomForest__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9027777777777778,0.9940476190476191,0.45811640684591654,,,
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9180555555555556,0.9996707904735428,0.5354415289857363,,,
PlmDomainsRandomForest__ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8430555555555554,0.9853807876905702,0.5160514112576327,,,
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.934340894462267,0.9961170384279472,0.6732018500026158,0.04046444390814702,0.003107784513492321,0.05497798687847351
PlmDomainsRandomForest__ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.750385399482521,0.9914072116210088,0.5413848603758514,0.07935686922535695,0.007257715606238355,0.04497546085521083
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9833333333333332,0.9999695028972247,0.5496440833247268,0.03726779962499656,6.819359492220902e-05,0.08746554460451494
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8575707767152305,0.9920138349273675,0.6087786069305701,0.04873950805103796,0.004848560379651617,0.02472625981536143
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8377526652476182,0.9860239029438072,0.5511812009479312,0.17468066875964927,0.02999479812033994,0.06586744818369127
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8346872257444286,0.9894614890522273,0.6111349577575672,0.10729468834990662,0.02193880092171878,0.060211804822332946
PlmDomainsRandomForest__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9611297852474323,0.9936789468160077,0.6437675118303698,0.061689041546672325,0.00972792883564623,0.06961226447436265
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9908940584671555,0.9996306799237363,0.6417569281353521,0.013691715240456002,0.000754315260791677,0.07460556202199975
PlmDomainsRandomForest__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7111111111111111,0.9778726708074534,0.5235061276703277,,,
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8175181300181299,0.9995033391108343,0.48206833113046255,,,
PlmDomainsRandomForest__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7996527777777778,0.9855160690758517,0.5227847325058154,,,
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9234198133530171,0.992571070753462,0.6698878944922881,0.04427392100075431,0.009926275537809589,0.04909147128008349
PlmDomainsRandomForest__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.72417454609152,0.9929232965241518,0.5381558153366235,0.0663043449299568,0.003355302906919563,0.04018407918998847
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9766666666666666,0.9999513128108217,0.536295773771153,0.03651483716701114,7.01277425049395e-05,0.053551570511123026
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8326005255976661,0.9843840866439824,0.5917317911653873,0.07126531429783727,0.014196500699926852,0.018209497438049466
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9029947148646679,0.986628455338135,0.629269974581676,0.07929509530088577,0.02900724121561628,0.03573478477851486
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8145180924195097,0.9886451027743156,0.5800376806094075,0.10329443725879826,0.022874083542197197,0.06498653357597346
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9846825396825396,0.9968972755761474,0.6485363312861561,0.017701259647169152,0.0030760802623668007,0.08656243666334144
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.992421984770495,0.9960972731892446,0.6817659304796558,0.015515760201135974,0.00871328477102498,0.06400295780036869
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8777777777777778,0.9909420289855073,0.5537680725756466,,,
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8587301587301588,0.99826624851389,0.4778398416556291,,,
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8607638888888889,0.986059945781194,0.5367855695988097,,,
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9280684773779082,0.9962661486447695,0.6070121056601969,0.04561559954172704,0.00275254903650281,0.030656902128668354
PlmDomainsRandomForest__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7515391944337706,0.9943030342376039,0.5424392824496199,0.09820111313132811,0.002444693540770868,0.03657610568028624
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9719047619047618,0.9999331227244189,0.5274838615106282,0.03956968078198525,9.216412850303522e-05,0.09821432479403645
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8632316988333345,0.9916773043311702,0.5996129674083883,0.057044607929483925,0.0034582970307940122,0.04094664416750248
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.864508848878802,0.9861761113702782,0.6183655423031365,0.09190613334168209,0.029746045960329755,0.039608618108298875
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7966901469187443,0.9890728569439913,0.577794076606974,0.10411433378496157,0.021410717185848572,0.08102378640154619
PlmDomainsRandomForest__ankh_large_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9507503607503608,0.9915413911504956,0.6436198110145284,0.052896062828590454,0.008956837439645596,0.08456897546742864
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9895791507735258,0.996293674936339,0.6948846877976843,0.014723885224925428,0.008201019207141575,0.074165003453974
PlmDomainsRandomForest__ankh_large_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8194444444444444,0.984472049689441,0.4662145611587108,,,
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9421296296296297,0.9997295585827696,0.480345673145348,,,
PlmDomainsRandomForest__ankh_large_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8423115079365079,0.9837044748729532,0.4897216264406215,,,
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9381657970010082,0.996393007214696,0.683829260966146,0.03371793756169447,0.003218847304162,0.051532809032999435
PlmDomainsRandomForest__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7370846687140915,0.9940891450402006,0.5262844108466413,0.0849932894509827,0.0021530950329533157,0.04040001431820707
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.0032567340184313175,0.5,0.21352894334504063,0.002053811917731983,0.0,0.002571463880530663
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.366956178923538,0.8821350911937815,0.449327261843491,0.08903144911416998,0.04340254229314558,0.03833304464078227
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.20975898237663068,0.6248772636994142,0.2633478192848454,0.15523551414770953,0.09867609357973751,0.07040283732430509
CLEAN__with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5735765307191284,0.9353835575898571,0.4724971826564559,0.16818597664142482,0.027145188710556316,0.05431884740623761
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6718990564709271,0.8800417642723432,0.52611884272124,0.27703943753759824,0.08127871535119681,0.12704225768500205
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9328923607123508,0.9763395330431341,0.5817119120498665,0.06410604438863834,0.014242751449130267,0.01479905454290603
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.12916522541219877,0.5671583850931677,0.2163326472010308,,,
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.002424081158626838,0.5,0.21248573140886692,,,
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.2645895222495778,0.5933847592332866,0.26357757746535804,,,
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5602431931030327,0.933235470653145,0.47927710920048733,0.054073042829085316,0.019937561451076034,0.011883315652200107
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.2733466715275917,0.8216229632743632,0.4126998675455417,0.06352589805213493,0.03745921827600518,0.046910928187491416
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9027777777777778,0.9998475144861239,0.4054103145820104,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8398534026619768,0.9938732137469586,0.5295232464751145,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9325587606837608,0.9997040737524138,0.4763078057826774,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9241846685080349,0.9994916505979957,0.5161261828490571,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9553571428571428,0.9922480620155039,0.534273658675448,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,1.0,0.9999999999999999,0.5710700859308807,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8666666666666667,0.9855072463768116,0.43086463587670953,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.94375,0.9998863636363636,0.44390904698083944,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7555555555555555,0.9782608695652174,0.4230441115765813,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9500643699496922,0.9978745505913056,0.5830077553625503,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7248684930111176,0.9954634513238921,0.4611581742924329,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8984285714285715,0.9998097032881124,0.4412668029862116,0.15252071137169962,0.00021066123167985318,0.059330159744531506
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8050363729451412,0.9932996434371525,0.5154830864800279,0.07442754975116081,0.002381672974831712,0.033920944193140144
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7039711273859347,0.9939905976587065,0.44567993694795194,0.10934487994772765,0.006101444688327292,0.025152786956421137
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7557921588764702,0.9893648580159716,0.44876414229616224,0.12270913373058474,0.019862646545779735,0.04919649785477933
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9064523809523809,0.9876505780216813,0.6044734621295825,0.1325137128820594,0.01616289362327317,0.08095741062353198
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9963845447948376,0.9999656839061318,0.5590749806613886,0.0050778718460054075,4.608200241453947e-05,0.017490503705593782
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8611111111111112,0.9880952380952381,0.42179959812851286,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9077959077959078,0.9996169754744709,0.4143270595114452,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8065972222222222,0.9857719273480143,0.4450179059214546,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9194890196626655,0.9957067494509717,0.5748060011724216,0.026587320539777082,0.00214166857957325,0.007873488071877068
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7139839553943731,0.9932191102005354,0.4680672538539959,0.10946158673781468,0.003112621018062957,0.02489325954359471
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9544444444444444,0.9999208157080467,0.448771518557151,0.08447367914999201,0.00013222003289137688,0.05564679703061149
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8585341710788089,0.993493536257688,0.5148362345454298,0.029689735616355156,0.0018005510113283066,0.012334607959837696
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8686409253514518,0.9983780747958851,0.4646383574483927,0.08380895671930262,0.0025426649320665256,0.027236431087468888
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.862386580581895,0.9910083698404225,0.485069347765695,0.07033632028688092,0.018324831628873932,0.028794826916063117
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9678439730204437,0.9930917787473948,0.6097424067130485,0.029456944426055096,0.008058300597898554,0.07003574535120538
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9902618883207932,0.999935514651359,0.5607936664859353,0.020470066243962866,0.00012656692221957829,0.016921812876644876
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8749999999999999,0.9874482401656315,0.42112905309104937,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8550925925925926,0.9997316650934446,0.4138496508735676,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8399305555555556,0.9872600225861096,0.447357361898141,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9383280285065554,0.9966565616873446,0.5763819928936508,0.023948447331481385,0.0021321742973965134,0.004886350678599261
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.684421924323245,0.9918476752474199,0.47157903834970616,0.07296072725680629,0.0051920398223684145,0.019515566190707465
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9277777777777777,0.9999085086916744,0.4490200515471928,0.1614937983749848,0.0002045807847666767,0.05717895669302105
